0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.257450701,0.253885535,0.250192964,0.246373084,0.242415021,0.238294485,0.233972225,0.229393039,0.224484714,0.219156385,0.213296172,0.206768766,0.199414466,0.191051987,0.181487567,0.170532477,0.158029684,0.143888362,0.128122476,0.110887341,0.092506435,0.073480466,0.054472049,0.036262659,0.019683381,0.005526716,-0.00554798,-0.013099453,-0.016963822,-0.017275781,-0.014446293,-0.009099925,-0.001982964,0.006140976,0.014589179,0.022834828,0.030546297,0.03758486,0.043962488,0.04976898,0.055084076,0.059894054,0.06403255,0.067161264,0.06879853,0.068393863,0.065436945,0.059581954,0.050764116,0.039285289,0.025849162,0.011533889,-0.002300039,-0.014157162,-0.02258872,-0.026379109,-0.024704725,-0.017237062,-0.004172906,0.013810556,0.035663163,0.060108524,0.085802583,0.111478747,0.136061198,0.158736962,0.178985867,0.196573947,0.211519645,0.224043288,-0.056065216,-0.061825091,-0.067405039,-0.072361536,-0.076249234,-0.078671508,-0.07933368,-0.078094207,-0.075009041,-0.070364759,-0.064696863,-0.058790704,-0.053663655,-0.050528391,-0.050738228,-0.055716392,-0.066871746,-0.085503902,-0.112700994,-0.149233998,-0.195452742,-0.251190795,-0.315689139,-0.387550934,-0.464740497,-0.544637444,-0.624150887,-0.699889217,-0.768370298,-0.826248135,-0.870528114,-0.898745563,-0.909090909,-0.900476385,-0.872550292,-0.825672033,-0.760862881,-0.679744198,-0.584468882,-0.477645901,-0.36225454,-0.241545446,-0.118929277,0.002141302,0.118286995,0.22630511,0.323254767,0.406524438,0.473888527,0.523563399,0.554272343,0.56532303,0.556691477,0.529096481,0.484041672,0.423801969,0.351338636,0.270140698,0.184006348,0.096791071,0.012155633,-0.066654595,-0.136975953,-0.19682712,-0.244944226,-0.280759074,-0.304333674,-0.316265222,-0.317574396,-0.309587423,0.084336385,0.08032757,0.077105695,0.074647669,0.072833685,0.071444609,0.070169856,0.068625928,0.066384554,0.063008461,0.058092131,0.051304669,0.04243201,0.031416015,0.018388404,0.00369776,-0.012072132,-0.028094642,-0.043306004,-0.056427754,-0.066009731,-0.070497092,-0.068322905,-0.058024234,-0.038374301,-0.008517355,0.031911913,0.082704285,0.143044132,0.211538821,0.286307638,0.365117247,0.445542657,0.525129759,0.60153828,0.672650994,0.736643713,0.792018418,0.837606998,0.872554915,0.896293229,0.908505129,0.909090909,0.898134304,0.875873578,0.842682037,0.799063623,0.745668415,0.683329542,0.613117105,0.536397546,0.454880486,0.370631994,0.286035721,0.203691993,0.126258532,0.056251405,-0.004163501,-0.053353703,-0.090347635,-0.114887791,-0.127406101,-0.128932358,-0.120956045,-0.105265425,-0.083785885,-0.058434222,-0.030999143,-0.00305235,0.024109752
0.142032282,0.142215994,0.142257329,0.142151509,0.141903369,0.14152779,0.141049079,0.14049918,0.139914751,0.139333277,0.138788566,0.138306043,0.137898291,0.137561166,0.137270701,0.136980813,0.136621727,0.13609905,0.135293592,0.134062345,0.132241402,0.129651856,0.126109752,0.121440792,0.115499736,0.108193279,0.099503948,0.089511415,0.078406974,0.066496992,0.054192132,0.04198096,0.030389112,0.019927953,0.011039225,0.004043794,-0.00089718,-0.003801783,-0.004863735,-0.004425696,-0.002933562,-0.000878974,0.00126103,0.003078313,0.00427442,0.00468286,0.004270779,0.003120825,0.001396581,-0.000702989,-0.002993212,-0.005350087,-0.007746303,-0.010271177,-0.013130931,-0.016628351,-0.021123631,-0.026980637,-0.034504737,-0.04387964,-0.05511133,-0.067987287,-0.082058507,-0.096650276,-0.110904719,-0.123853891,-0.134516822,-0.142008564,-0.145645301,-0.145028542,-0.064853864,-0.060741135,-0.057008867,-0.053747757,-0.051009628,-0.048796073,-0.047050291,-0.045653498,-0.04442712,-0.043141658,-0.04153256,-0.039322868,-0.036251626,-0.032106331,-0.026757031,-0.020189176,-0.012532127,-0.004080283,0.004695754,0.013149919,0.0204743,0.025725655,0.027863878,0.025800648,0.018455977,0.004820086,-0.015981972,-0.044625517,-0.08152397,-0.126772231,-0.180099671,-0.240837667,-0.307907306,-0.379832665,-0.454783445,-0.530647559,-0.605129847,-0.675868543,-0.740557586,-0.797061584,-0.843511691,-0.878374542,-0.900491543,-0.909090909,-0.903778497,-0.88451505,-0.851586989,-0.805575904,-0.747329321,-0.677933062,-0.59868408,-0.51106239,-0.416701355,-0.317356744,-0.214876068,-0.111170199,-0.008188838,0.09209995,0.187727949,0.276746738,0.357255058,0.42743976,0.485635343,0.530403883,0.56063227,0.575637715,0.575267043,0.5599719,0.530842288,0.489585491,0.040932876,0.04270498,0.044109199,0.045198349,0.046047251,0.046747006,0.047397008,0.048095041,0.048926054,0.049950436,0.051192816,0.05263259,0.0541974,0.055760673,0.057144061,0.058125154,0.058450319,0.057851972,0.056069128,0.052869826,0.04807395,0.041575123,0.033360667,0.023528872,0.012303078,4.20E-05,-0.012754504,-0.025445633,-0.037257637,-0.047301976,-0.054605737,-0.058155469,-0.056953746,-0.050085158,-0.036785654,-0.016506993,0.011032666,0.045819778,0.087542511,0.135613904,0.189216349,0.247359102,0.308938971,0.372795067,0.437751154,0.502642733,0.566329665,0.627697937,0.685655703,0.739128858,0.787060429,0.828416362,0.862198416,0.887463387,0.903347012,0.909090909,0.904071582,0.887831549,0.860113553,0.820899038,0.770451218,0.709360994,0.638590776,0.559507811,0.473895727,0.383932245,0.292123327,0.201189949,0.113912362,0.032946285
0.030620344,0.034001462,0.037325616,0.040615974,0.043897602,0.047193887,0.050522628,0.05389213,0.057297584,0.060717971,0.064113641,0.067424621,0.070569694,0.073446318,0.075931566,0.077884387,0.079149608,0.079564055,0.078965079,0.077201353,0.074145416,0.069706862,0.063844674,0.056576998,0.047986775,0.038222111,0.027491001,0.016050856,0.004194079,-0.00776855,-0.019524726,-0.030775926,-0.041249848,-0.050709294,-0.058957412,-0.065839771,-0.071244046,-0.075098235,-0.077368239,-0.078055418,-0.077194391,-0.074851024,-0.071120262,-0.066123324,-0.060003849,-0.052922852,-0.045052793,-0.036571511,-0.027657123,-0.018485023,-0.009227807,-5.83E-05,0.008845402,0.017293522,0.02508074,0.031985647,0.037776501,0.042224028,0.045121,0.046306812,0.045693836,0.043291369,0.039222589,0.033730377,0.027169147,0.019981779,0.012663193,0.005714509,-0.000406353,-0.00533076,0.037261749,0.041098826,0.044543719,0.047676031,0.050616813,0.053521489,0.056568002,0.059940425,0.06380875,0.068306012,0.073504354,0.079391941,0.085852797,0.092651581,0.099425043,0.105681395,0.110808199,0.114088678,0.114725691,0.111872163,0.104666503,0.092271563,0.073915921,0.048936558,0.016822185,-0.0227436,-0.069840592,-0.124273807,-0.185541893,-0.25281613,-0.324934401,-0.400414242,-0.477487847,-0.554159767,-0.628285375,-0.697665253,-0.760148216,-0.813734124,-0.856667325,-0.887512627,-0.905207962,-0.909090909,-0.89889952,-0.87475082,-0.837102565,-0.786704966,-0.72454915,-0.651818211,-0.56984506,-0.480079252,-0.384063002,-0.283414933,-0.179819014,-0.075015729,0.029207361,0.131027943,0.228605858,0.320105719,0.403726081,0.477735923,0.540519174,0.590627756,0.626842951,0.648243482,0.654276678,0.644826661,0.620271179,0.581517276,0.530006144,0.467679713,-0.163572516,-0.16794139,-0.172378087,-0.176760841,-0.180941665,-0.184758553,-0.188050729,-0.190675862,-0.192527826,-0.19355338,-0.193766062,-0.193255712,-0.192192304,-0.190823125,-0.189462805,-0.188476185,-0.188254432,-0.189185277,-0.191618596,-0.195828949,-0.201977028,-0.210072363,-0.219939986,-0.231194105,-0.243222079,-0.255182011,-0.266016915,-0.274487652,-0.279225427,-0.278802782,-0.271819788,-0.256999795,-0.233287149,-0.19993799,-0.156595073,-0.103338605,-0.040707334,0.030312698,0.108330777,0.191621099,0.27821218,0.365987344,0.452787144,0.536505379,0.615172083,0.687019075,0.750526028,0.804447133,0.847820163,0.879960886,0.900446375,0.909090909,0.905917945,0.891131248,0.865087838,0.828274983,0.781293113,0.724846083,0.659739647,0.586888126,0.507327981,0.422235399,0.332943258,0.240951281,0.147922411,0.055658845,-0.033946817,-0.118986237,-0.197631979,-0.268247269
-0.164124535,-0.163846278,-0.163401457,-0.162766186,-0.161931945,-0.160911739,-0.159745027,-0.158500902,-0.157279241,-0.156209717,-0.155448779,-0.155174745,-0.155581153,-0.156868396,-0.159233565,-0.162858398,-0.167895389,-0.174452437,-0.182576967,-0.192241059,-0.203329697,-0.2156346,-0.228856021,-0.242614392,-0.256472625,-0.269968377,-0.282653872,-0.294139199,-0.304133723,-0.312479736,-0.319172922,-0.324365683,-0.328351707,-0.331532934,-0.334372693,-0.337340871,-0.34085791,-0.345244375,-0.350681646,-0.357187554,-0.364608732,-0.372629557,-0.380796027,-0.388551846,-0.395283351,-0.400369571,-0.403233693,-0.403392195,-0.400498163,-0.394375518,-0.385041347,-0.372714094,-0.357806179,-0.340900652,-0.322712686,-0.304038077,-0.285692211,-0.268444213,-0.252951856,-0.239703404,-0.22897258,-0.22079229,-0.214951456,-0.21101716,-0.208381478,-0.206328946,-0.204117206,-0.201060705,-0.196606092,-0.190388751,0.237337437,0.238988504,0.240471006,0.242009763,0.243864659,0.246307635,0.249593945,0.253929474,0.259436494,0.266120613,0.273841815,0.282292365,0.290983957,0.299245962,0.306235862,0.310962258,0.312320058,0.309136785,0.300228397,0.284462505,0.260826482,0.228497503,0.186911015,0.13582356,0.075365178,0.00607621,-0.071076732,-0.154710053,-0.243060483,-0.334050448,-0.425378261,-0.514626454,-0.599378845,-0.677335477,-0.746414888,-0.804835214,-0.851168962,-0.884370201,-0.903776536,-0.909090909,-0.900349601,-0.877882851,-0.842273433,-0.79431694,-0.734985725,-0.665397003,-0.586784541,-0.50047295,-0.407853593,-0.310361498,-0.209453244,-0.106586344,-0.003201057,0.09929424,0.199533192,0.296196707,0.388013784,0.473759504,0.552252965,0.622358889,0.682997159,0.733164248,0.77196925,0.798684887,0.812810672,0.814141816,0.802834332,0.779454899,0.74500427,0.70090565,-0.070707621,-0.071874354,-0.072833504,-0.07346912,-0.073695317,-0.073473822,-0.072829642,-0.071863034,-0.070756087,-0.069772609,-0.069250465,-0.069586092,-0.071211505,-0.074564717,-0.080055023,-0.088025063,-0.098711938,-0.11220991,-0.128437351,-0.147110661,-0.167727824,-0.189564124,-0.211682232,-0.232958343,-0.252125123,-0.267830909,-0.278712837,-0.28347951,-0.280996828,-0.270369021,-0.251006348,-0.222671606,-0.185499671,-0.139987512,-0.086955938,-0.027487984,0.037148352,0.105583836,0.176429064,0.248345091,0.320098082,0.390595072,0.458900444,0.524234805,0.585959504,0.643550915,0.696568959,0.744624246,0.787347717,0.824365885,0.855283814,0.879676936,0.897091834,0.907055341,0.909090909,0.902741141,0.887595673,0.86332406,0.829713573,0.786711718,0.734472361,0.673402755,0.604206553,0.527915731,0.445902916,0.359865767,0.271777364,0.18380099,0.098173654,0.01706885
-0.030936325,-0.029886877,-0.028685154,-0.027290729,-0.02566834,-0.023793138,-0.021656043,-0.019268581,-0.016666598,-0.013912274,-0.011094136,-0.008325017,-0.005738272,-0.003482774,-0.001717275,-0.000604557,-0.000305428,-0.000972176,-0.002740711,-0.005720529,-0.009981918,-0.01554059,-0.022341054,-0.030241266,-0.039002145,-0.048286007,-0.057667563,-0.066659666,-0.074753622,-0.081470797,-0.086419244,-0.089346752,-0.090180878,-0.089047696,-0.086264027,-0.082302403,-0.077732818,-0.073149508,-0.069093534,-0.065982542,-0.064057772,-0.063355604,-0.063707315,-0.06476681,-0.066062368,-0.067065264,-0.067265864,-0.066246781,-0.063743062,-0.059681277,-0.054192454,-0.047597546,-0.040367885,-0.033066148,-0.026275467,-0.02052519,-0.016221773,-0.013592514,-0.01264868,-0.013172961,-0.014734083,-0.016728639,-0.018446716,-0.019154083,-0.018180316,-0.015000183,-0.009295826,-0.000990098,0.009753587,0.022563419,0.229875678,0.232934834,0.235407993,0.237368019,0.238955076,0.240368954,0.241853234,0.243671633,0.24607777,0.249280362,0.253406559,0.258466452,0.264321916,0.270662724,0.276992427,0.282625887,0.286699689,0.28819593,0.285979181,0.278845774,0.265583936,0.245042726,0.216207216,0.178276789,0.130742698,0.073460142,0.006709075,-0.068763014,-0.151723407,-0.24046787,-0.332869668,-0.42646383,-0.518561541,-0.606384528,-0.687205775,-0.758481854,-0.817964193,-0.863781118,-0.894488322,-0.909090909,-0.907043925,-0.888239625,-0.852988659,-0.801999572,-0.736357648,-0.657501278,-0.56719247,-0.46747826,-0.360641365,-0.249140848,-0.135545932,-0.022467655,0.087506748,0.191873116,0.288261927,0.374483486,0.448570316,0.5088215,0.553853277,0.582658042,0.594670218,0.589832919,0.568654924,0.532244599,0.48230721,0.421095325,0.351308585,0.275947656,0.198135688,0.120926773,-0.167498974,-0.170557204,-0.173207126,-0.175339943,-0.176872299,-0.177759684,-0.178007909,-0.177681203,-0.176905702,-0.175867494,-0.174805033,-0.173996299,-0.173741713,-0.174344091,-0.176087053,-0.179213086,-0.183902048,-0.190250554,-0.198252327,-0.207779654,-0.218566382,-0.23019359,-0.242079909,-0.253479282,-0.263489494,-0.271074702,-0.27510429,-0.274408497,-0.267848648,-0.254396657,-0.233215737,-0.203732428,-0.165690204,-0.119177086,-0.064623857,-0.002774525,0.065364511,0.138586876,0.215549656,0.294828834,0.374961167,0.454471169,0.531885858,0.605742661,0.674596896,0.737034564,0.791694033,0.837297432,0.872689751,0.89688162,0.909090909,0.908778744,0.895677089,0.869807042,0.831488908,0.781346258,0.720306191,0.649596828,0.570740879,0.485541592,0.396055197,0.304543143,0.213398709,0.125046211,0.041816725,-0.034189277,-0.10123657,-0.158068658,-0.203983102,-0.238857113
0.297731619,0.298912493,0.300003739,0.300978652,0.3018163,0.302504838,0.30304418,0.303447768,0.303743265,0.30397207,0.304187575,0.304452069,0.304832206,0.30539297,0.30619029,0.30726273,0.30862312,0.310251382,0.312090069,0.314044067,0.315985459,0.317763689,0.319220099,0.320204916,0.320594156,0.320303936,0.319300498,0.317605656,0.315298934,0.312518948,0.309466854,0.306413767,0.303711793,0.301805361,0.301236621,0.302636963,0.306697155,0.314111743,0.325499068,0.341305401,0.361708458,0.386539621,0.415243757,0.446889917,0.480236569,0.513843921,0.546216488,0.575953806,0.601887183,0.623184706,0.639413758,0.650557801,0.656990607,0.659415613,0.658780536,0.656178086,0.652743156,0.649555608,0.647556211,0.647481515,0.649821601,0.654802683,0.662394396,0.672339415,0.68420091,0.697421701,0.711388038,0.72549095,0.739179109,0.751998868,0.412852725,0.402903005,0.393037725,0.38330098,0.373708486,0.364243078,0.354852957,0.345453124,0.335930185,0.326150465,0.315971078,0.305253313,0.293877434,0.281757705,0.268856194,0.255193769,0.240856605,0.225996698,0.21082527,0.195598577,0.180596516,0.166095338,0.152336634,0.139495367,0.127649937,0.116757063,0.106633717,0.096947545,0.087216439,0.076817264,0.065003471,0.050931407,0.033695523,0.012373087,-0.013920931,-0.045968875,-0.084377177,-0.129499585,-0.181364744,-0.239618681,-0.303493466,-0.371811266,-0.443027945,-0.515313464,-0.586659436,-0.654999487,-0.718326995,-0.774797428,-0.822807631,-0.861050176,-0.88854542,-0.904656289,-0.909090909,-0.901896786,-0.883448245,-0.85442706,-0.815795187,-0.768758306,-0.714719425,-0.655222813,-0.591889926,-0.526350299,-0.460171632,-0.394793909,-0.331472465,-0.271234107,-0.214849083,-0.162819986,-0.115387031,-0.072547786,0.877572022,0.879803825,0.882549503,0.885788488,0.889438313,0.893354238,0.897334678,0.901132773,0.90447389,0.907078238,0.908687139,0.909090909,0.908155783,0.90584704,0.902245411,0.897554132,0.892094625,0.88628969,0.880634292,0.875655259,0.871862446,0.869694906,0.869466275,0.871313941,0.875156544,0.880664159,0.887245026,0.894052027,0.900011096,0.903872321,0.904282788,0.899878153,0.889387868,0.871747021,0.846205969,0.812427452,0.770559862,0.721275187,0.66576167,0.605665104,0.542979153,0.479893489,0.418616969,0.361198973,0.309373347,0.264445165,0.227231954,0.198060517,0.176811214,0.162995587,0.15585145,0.154441342,0.157744009,0.164732799,0.174438317,0.185994941,0.198671956,0.211890488,0.225227628,0.238409383,0.25129452,0.263851834,0.276133695,0.28824871,0.30033599,0.312542754,0.325006237,0.337840059,0.351124756,0.36490197
0.346377212,0.344965007,0.343214839,0.341113687,0.338665194,0.335890745,0.332829345,0.329536269,0.326080514,0.322541086,0.319002109,0.315546752,0.312250042,0.309170862,0.306343786,0.303771812,0.301421366,0.299221022,0.297065085,0.294822447,0.292350127,0.289509839,0.286185184,0.282296899,0.277814213,0.272761689,0.267222584,0.261341197,0.255327293,0.249464978,0.244126336,0.239787011,0.237037685,0.236583048,0.239219573,0.24578584,0.257084285,0.273780285,0.296291769,0.3246879,0.358617066,0.397281251,0.439466296,0.48362731,0.528018184,0.570846376,0.610430721,0.645341207,0.674504785,0.697268495,0.713418655,0.723161075,0.727071176,0.726024396,0.721116556,0.713581816,0.704713201,0.695788436,0.688002293,0.682406291,0.679856982,0.680974941,0.686117312,0.695366883,0.708539943,0.725213517,0.744770424,0.766458222,0.789456245,0.812943782,0.0165894,0.018733891,0.021519582,0.024895909,0.028754614,0.032932874,0.037222858,0.041387547,0.045181993,0.048378583,0.050794292,0.052317436,0.052931108,0.052730357,0.051930305,0.050862867,0.049960545,0.049726923,0.050694891,0.053375102,0.05819857,0.065458294,0.075255353,0.087454742,0.101655522,0.117178576,0.133073748,0.148146594,0.161003597,0.170113851,0.173884708,0.170748772,0.159259416,0.138191405,0.106641851,0.064124694,0.010649691,-0.0532246,-0.126374022,-0.207135523,-0.293379219,-0.382620647,-0.472161141,-0.559239536,-0.641177051,-0.715499794,-0.780028685,-0.832933385,-0.872752969,-0.898390529,-0.909090909,-0.904410706,-0.884188026,-0.848517199,-0.797731163,-0.732392063,-0.653288793,-0.561438764,-0.458090186,-0.344720545,-0.223026929,-0.094904462,0.037589639,0.172287062,0.306973027,0.439461074,0.56767292,0.689717293,0.803961605,0.909090909,0.76690536,0.767291195,0.768345813,0.769993292,0.772078376,0.774373415,0.776593567,0.778419841,0.779528632,0.779625592,0.778480834,0.775961967,0.772061168,0.76691267,0.760797558,0.75413376,0.747450332,0.741346636,0.736438444,0.733294412,0.732367472,0.733926543,0.737994467,0.744298283,0.752237764,0.760877546,0.768967004,0.774990247,0.777246148,0.773955484,0.763389158,0.744008639,0.71460733,0.674440013,0.623326826,0.561718906,0.490715026,0.412022699,0.327863195,0.240827212,0.15369516,0.069241626,-0.009954149,-0.081671624,-0.144171305,-0.196268626,-0.237359353,-0.267402276,-0.286868038,-0.296663564,-0.298040381,-0.292493413,-0.28165545,-0.267191876,-0.250700351,-0.233620556,-0.217159331,-0.202236208,-0.189453218,-0.179091089,-0.171131576,-0.165303174,-0.161145047,-0.158082067,-0.155502767,-0.152831872,-0.149590067,-0.145435567,-0.1401847,-0.133811489
0.013494454,0.009523014,0.005382026,0.001041419,-0.003509695,-0.008260587,-0.013178237,-0.018208638,-0.023280254,-0.02830967,-0.033209359,-0.037897243,-0.042307407,-0.046400937,-0.050175475,-0.05367186,-0.056976264,-0.060216628,-0.063552991,-0.067162241,-0.07121888,-0.075874057,-0.081235356,-0.087349413,-0.094188438,-0.101640542,-0.109502704,-0.117474811,-0.125153781,-0.132028267,-0.137476692,-0.140773527,-0.141110066,-0.137635553,-0.129521896,-0.116050345,-0.09671235,-0.071310719,-0.040043246,-0.003550708,0.037084562,0.080395173,0.124635791,0.167927178,0.208417323,0.244438321,0.274640378,0.298090107,0.314326993,0.323378007,0.325734572,0.322298183,0.31430137,0.303210113,0.290613215,0.278104246,0.267162728,0.259042989,0.254680718,0.25462763,0.259022937,0.267606263,0.279770892,0.294650058,0.311224055,0.328433395,0.345283568,0.360929796,0.37473459,0.386295689,-0.258451288,-0.254598747,-0.250254105,-0.245497945,-0.240448713,-0.235256189,-0.230090938,-0.225130267,-0.220541569,-0.216464331,-0.212992399,-0.210158318,-0.207921645,-0.206163083,-0.204685967,-0.203226117,-0.201470363,-0.199083145,-0.195739705,-0.191163551,-0.185165265,-0.177679438,-0.168796496,-0.15878656,-0.148112989,-0.137433965,-0.127591137,-0.119584949,-0.114536698,-0.113637693,-0.118086161,-0.129013087,-0.14739914,-0.173986511,-0.209191676,-0.253027479,-0.305044537,-0.36430202,-0.429375552,-0.498405283,-0.569180954,-0.639254635,-0.70606739,-0.767074822,-0.819858513,-0.862214914,-0.892218976,-0.908265007,-0.909090909,-0.893793595,-0.861843021,-0.813100349,-0.747842604,-0.666792298,-0.571146321,-0.46259472,-0.34331775,-0.215949815,-0.08350228,0.050756623,0.183458478,0.311313971,0.431295453,0.540802275,0.637791356,0.720861716,0.789289099,0.843013503,0.882586948,0.909090909,0.651900721,0.655890125,0.65999751,0.66409096,0.667998357,0.671519911,0.674445488,0.676575605,0.677744423,0.677842569,0.676837323,0.674787559,0.671851032,0.668282077,0.664418524,0.660657696,0.657422425,0.655119222,0.654091663,0.654572782,0.656640654,0.660181388,0.664863518,0.670127319,0.675191866,0.67908174,0.680674075,0.678765167,0.672154097,0.659738949,0.640619234,0.614196279,0.580261741,0.539063329,0.491336745,0.438294323,0.381564485,0.32308203,0.264936866,0.209196664,0.15772499,0.112018821,0.073087075,0.041385118,0.01681104,-0.001239933,-0.013774037,-0.022066159,-0.027512406,-0.031483741,-0.035193954,-0.039592468,-0.045289946,-0.052522215,-0.061155336,-0.070731404,-0.080550388,-0.089778635,-0.097570114,-0.103183581,-0.106078618,-0.105976772,-0.102880273,-0.097048788,-0.088942306,-0.079143683,-0.068276345,-0.056931152,-0.045612159,-0.034705527
-0.506120736,-0.509092394,-0.512042927,-0.514906928,-0.517607276,-0.520062071,-0.522193296,-0.523936694,-0.525252082,-0.526132948,-0.526613953,-0.526774866,-0.526739649,-0.526669946,-0.526752967,-0.527184678,-0.528150007,-0.529802211,-0.532243593,-0.535509204,-0.539554291,-0.544245327,-0.549353705,-0.554551147,-0.559406543,-0.563385285,-0.565853888,-0.566094083,-0.563331047,-0.556779404,-0.54570785,-0.529518958,-0.507835827,-0.480582891,-0.448046109,-0.410898761,-0.370183753,-0.327250669,-0.283654005,-0.241026007,-0.200941283,-0.164790371,-0.133675917,-0.108339731,-0.089123261,-0.075959566,-0.068392445,-0.065617984,-0.066544727,-0.069870063,-0.074170984,-0.078006594,-0.08002735,-0.079082802,-0.074316643,-0.065236706,-0.051749139,-0.034150478,-0.013077811,0.01057584,0.03576836,0.061422209,0.086529832,0.11023871,0.131908517,0.151137939,0.167763161,0.181833363,0.193570334,0.2033197,-0.144167931,-0.138165117,-0.132344537,-0.126875408,-0.121918649,-0.117608202,-0.114032509,-0.11121795,-0.109116224,-0.107597614,-0.106451917,-0.105398313,-0.104104678,-0.102215803,-0.09938882,-0.095333026,-0.089850477,-0.082873374,-0.074494482,-0.064987577,-0.05481612,-0.044629626,-0.03524841,-0.027638104,-0.022875468,-0.022106517,-0.026497102,-0.037175235,-0.055164232,-0.081306702,-0.116181654,-0.160020387,-0.212630382,-0.27333893,-0.340968368,-0.413851841,-0.489892532,-0.566661857,-0.641525002,-0.71177772,-0.774777586,-0.828056114,-0.86940404,-0.896929011,-0.909090909,-0.904723922,-0.883055477,-0.843730296,-0.786843541,-0.712981217,-0.623259833,-0.519352386,-0.40348549,-0.278394206,-0.147226921,-0.013401622,0.119575184,0.2483076,0.36970414,0.481143975,0.580598952,0.666702833,0.738767528,0.796752538,0.841197602,0.873129515,0.893953282,0.905336089,0.909090909,0.907065328,0.193153218,0.195830488,0.197895935,0.19915684,0.199472372,0.198773985,0.197081076,0.194509471,0.1912707,0.187660747,0.184038011,0.180791361,0.178300428,0.176891213,0.176790788,0.178085057,0.18068332,0.184292936,0.188406691,0.19230495,0.19507403,0.195641748,0.192830303,0.185425744,0.172261864,0.15231473,0.124802069,0.089279714,0.045725342,-0.0054017,-0.063135999,-0.126027181,-0.192212598,-0.259541097,-0.325738913,-0.388600098,-0.446177439,-0.496947687,-0.539928107,-0.574729362,-0.601540394,-0.621051586,-0.634330628,-0.642669895,-0.647424865,-0.64986112,-0.651024245,-0.65164343,-0.652076338,-0.65229958,-0.651945426,-0.650380858,-0.646819699,-0.640453329,-0.630581609,-0.616724682,-0.598699069,-0.576647838,-0.551023119,-0.522527883,-0.492030399,-0.460467852,-0.428754891,-0.397709118,-0.368000188,-0.340123777,-0.314397313,-0.290971821,-0.269853468,-0.250929199
