id,species,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data60,data61,data62,data63,data64,data65,data66,data67,data68,data69,data70,data71,data72,data73,data74,data75,data76,data77,data78,data79,data80,data81,data82,data83,data84,data85,data86,data87,data88,data89,data90,data91,data92,data93,data94,data95,data96,data97,data98,data99,data100,data101,data102,data103,data104,data105,data106,data107,data108,data109,data110,data111,data112,data113,data114,data115,data116,data117,data118,data119,data120,data121,data122,data123,data124,data125,data126,data127,data128,data129,data130,data131,data132,data133,data134,data135,data136,data137,data138,data139,data140,data141,data142,data143,data144,data145,data146,data147,data148,data149,data150,data151,data152,data153,data154,data155,data156,data157,data158,data159,data160,data161,data162,data163,data164,data165,data166,data167,data168,data169,data170,data171,data172,data173,data174,data175,data176,data177,data178,data179,data180,data181,data182,data183,data184,data185,data186,data187,data188,data189,data190,data191,data192,data193,data194,data195,data196,data197,data198,data199,data200,data201,data202,data203,data204,data205,data206,data207,data208,data209,data210
1,Reparo,0.122028649,0.124743222,0.127954479,0.131666787,0.13588694,0.140627466,0.145907726,0.151751832,0.158182972,0.165214609,0.172839905,0.181021445,0.189683707,0.198710496,0.207948777,0.217219107,0.226331386,0.235103333,0.243378185,0.251037875,0.258008505,0.264256132,0.269772671,0.27455367,0.278571546,0.281749256,0.283939902,0.284917366,0.284381582,0.281979815,0.277342563,0.270130092,0.260083517,0.24707319,0.231137111,0.212503067,0.191590087,0.168987343,0.145411606,0.12164746,0.098477324,0.076610485,5.66E-02,0.038903998,0.023655113,0.010877462,0.000410984,-0.00802133,-0.014760259,-0.020159989,-0.024548611,-0.028204225,-0.0313474,-0.034147128,-0.036734929,-0.039220852,-0.041705882,-0.044287274,-0.047055947,-0.050087626,-0.053431139,-0.057097938,-0.061056363,-0.065232748,-0.069519637,-0.073789599,-0.077911952,-0.081769206,-0.085270397,-0.088359392,-0.311850153,-0.321814604,-0.334695833,-0.350887256,-0.370700655,-0.394338428,-0.421868812,-0.453205832,-0.488095672,-0.526110916,-0.566653715,-0.608968306,-0.652162512,-0.695236957,-0.737119987,-0.776705786,-0.812893186,-0.844623033,-0.870912742,-0.890887369,-0.903807078,-0.909090909,-0.906336349,-0.895333517,-0.876072156,-0.848739494,-0.813707692,-0.771511036,-0.722815096,-0.668382075,-0.609038016,-0.545647706,-0.479101832,-0.410318292,-0.340256094,-0.26993677,-0.200465522,-0.133043205,-0.068961019,-0.009572588,0.04375765,0.089725935,0.127172358,0.155164743,0.173071788,0.180615946,0.177900214,0.165407369,0.143973987,0.114744095,0.079108183,0.038632994,-0.005013343,-0.050137121,-0.09509249,-0.138349298,-0.178552166,-0.214567933,-0.245519368,-0.270804115,-0.290099046,-0.303351124,-0.310756486,-0.312729667,-0.309864864,-0.302891196,-0.292624051,-0.279914928,-0.265602556,-0.250468236,-0.11150592,-0.11614539,-0.120514496,-0.12429844,-0.127141012,-0.128647083,-0.128385877,-0.125895792,-0.120691698,-0.112275559,-0.10015093,-0.083841333,-0.062911962,-0.036993653,-0.005807749,0.03080956,0.0728847,0.120287046,0.172713083,0.229675436,0.290498042,0.354319069,0.420103184,0.486664435,0.55269993,0.616833008,0.677662786,0.733815503,0.783992383,0.827009248,0.861824866,0.887557737,0.903493921,0.909090909,0.903983563,0.887997382,0.861171852,0.823792811,0.776428568,0.719961089,0.65560185,0.58488284,0.509616596,0.431824514,0.353638595,0.277186781,0.20447479,0.137277325,0.077049101,0.024862287,-0.018627031,-0.053184004,-0.078974462,-0.096522413,-0.106649883,-0.110403857,-0.108975632,-0.103618366,-0.095568793,-0.085978578,-0.075859605,-0.066045848,-0.057172547,-0.049671732,-0.043781851,-0.039568505,-0.036953,-0.035745538,-0.035680143,-0.036448857
2,Reparo,0.295758683,0.299463979,0.303234737,0.306999997,0.310714989,0.314379229,0.318055093,0.321883809,0.326094934,0.331005052,0.337002003,0.344512585,0.353954459,0.365676431,0.379894796,0.39663594,0.415695991,0.436626425,0.458750362,0.481208728,0.503030043,0.523213639,0.540814529,0.555019043,0.565203024,0.570967914,0.572153561,0.568829428,0.561267962,0.549905112,0.535293605,0.518054617,0.498832889,0.478259261,0.456923065,0.435355016,0.414019598,0.39331461,0.373574838,3.55E-01,0.338042455,0.322639677,0.308980863,0.297119283,0.287045903,0.278688588,0.271915668,0.266545108,0.262359359,0.259124747,0.256613068,0.254622283,0.252992996,0.251617889,0.250442367,0.249456265,0.248678161,0.248135322,0.247843225,0.247788684,0.2479198,0.248144508,0.248337628,0.248354611,0.248048989,0.247290033,0.245977495,0.244051223,0.241494687,0.238332718,-0.169472646,-0.182943029,-0.200036401,-0.221162384,-0.246672425,-0.276826607,-0.311756746,-0.351427825,-0.395600848,-0.443801378,-0.49529903,-0.549103689,-0.603983691,-0.658509215,-0.711120622,-0.760216864,-0.804254436,-0.841844087,-0.87183186,-0.893353525,-0.90585664,-0.909090909,-0.903073329,-0.888038419,-0.864384732,-0.832627126,-0.793360699,-0.747238217,-0.694959201,-0.637266539,-0.574945688,-0.508822239,-0.439755215,-0.368625542,-0.296320907,-0.223719351,-0.151674282,-0.081003059,-0.012480295,0.053164204,0.115244066,0.17311346,0.226164891,0.27382961,0.315582015,0.350948595,0.379521171,0.400973532,0.415080138,0.421735419,0.420972212,0.412977894,0.398106799,0.3768873,0.350021762,0.318377475,0.282966972,0.24491693,0.205426212,0.165715239,0.12697051,0.090289157,0.056628737,0.026766818,0.0012736,-0.019500912,-0.035425344,-0.046572474,-0.053194212,-0.055688805,-0.145483728,-0.149883676,-0.153364085,-0.155358994,-0.155218204,-0.152225064,-0.145621358,-0.134639905,-0.118545267,-0.096682192,-0.068530079,-0.033759751,0.007713412,0.055687731,0.109653231,0.168796357,0.232034842,0.298080989,0.365526088,0.432934304,0.498932601,0.562284522,0.621939581,0.677055331,0.726994393,0.77130255,0.809675875,0.841924661,0.86794033,0.887669119,0.90109395,0.908224066,0.909090909,0.90374842,0.8922762,0.87478451,0.851420591,0.822376081,0.787895262,0.74828365,0.703916071,0.65524303,0.60279411,0.547177226,0.489072967,0.429223848,0.368418931,0.307474931,0.247215255,0.188448595,0.131948394,0.078434011,0.028553826,-0.017130043,-0.058155862,-0.094175487,-0.124966314,-0.150440854,-0.170652211,-0.185793571,-0.196190181,-0.202283275,-0.204606575,-0.203757271,-0.200364163,-0.195055974,-0.18843257,-0.181041149,-0.173358544,-0.165779967
3,Reparo,-0.529158724,-0.530622852,-5.32E-01,-0.533379151,-0.534545576,-0.535485844,-0.536144653,-0.536480875,-0.536472575,-0.536120187,-0.535447413,-0.534499701,-0.533340533,-0.532045935,-0.530697596,-0.529374816,-0.528145155,-0.52705341,-0.526108532,-0.525268538,-0.524424352,-0.523384788,-0.521866184,-0.51949115,-0.515800949,-0.51028488,-0.502427522,-0.491771094,-0.477986166,-0.460940524,-0.440754264,-4.18E-01,-0.392849809,-0.366738217,-0.340591845,-0.315587468,-0.292878776,-0.273495385,-0.258255771,-0.24770328,-0.242071093,-0.241278581,-0.244958044,-0.252507474,-0.263161868,-0.276073217,-0.290388122,-0.30531264,-0.320156543,-0.334353314,-0.347457065,-0.35912201,-0.36907314,-0.377077764,-0.38292628,-0.386427498,-0.38741963,-0.385793823,-0.381523699,-0.374692752,-0.365511759,-0.354320635,-0.341572605,-0.327802277,-0.313582334,-0.299475403,-0.285988054,-0.273532959,-0.262403401,-0.252762108,-0.297259963,-0.290061642,-0.282914278,-0.275704362,-0.268333752,-0.260735832,-0.2528922,-0.244848576,-0.236728563,-0.228744011,-0.221201032,-0.214501044,-0.209136545,-0.205681546,-0.204776681,-0.207108905,-0.213385578,-0.224302562,-0.240506,-0.262547674,-0.290834462,-0.325573396,-0.366715211,-0.413901013,-0.466418431,-0.523175055,-0.582697294,-0.643161529,-0.702460993,-0.758306451,-0.808352424,-0.850334967,-0.882203755,-0.902231834,-0.909090909,-0.901887496,-0.880163458,-0.843871159,-0.79333687,-0.729225683,-0.652517242,-0.564495708,-0.466750946,-0.361182875,-0.249998233,-0.135689391,-0.020987837,0.09121036,0.197944831,0.296310631,0.383588774,0.457378332,0.515721257,0.557211863,0.581083325,0.587263695,0.576394321,0.549804971,0.509443028,0.457758947,0.397555785,0.331815934,0.263521563,0.195485846,0.130209747,0.069774479,0.015774284,-0.03071106,-0.069108434,-0.099314889,-0.324938918,-0.324732867,-0.324021825,-0.322819025,-0.321207816,-0.319342134,-0.317439487,-0.315766164,-0.314615134,-0.314277901,-0.315012294,-0.317008613,-0.32035681,-0.325017301,-0.33079771,-0.337337389,-0.344100975,-0.350381679,-0.355314523,-0.357899394,-0.357033687,-0.351554392,-0.340289584,-0.3221192,-0.296044336,-0.26126284,-0.217246708,-0.163814144,-0.101186942,-0.030023149,0.048583339,0.13314033,0.221829931,0.312607622,0.403314271,0.491785706,0.575946151,0.653876595,0.723855441,0.784374918,0.834141238,0.87206843,0.89727514,0.909090909,0.907074426,0.891042172,0.861102623,0.817689475,0.761587231,0.693943678,0.616265463,0.530394597,0.438464782,0.342837163,0.2460158,0.15054454,0.058889322,-0.026686884,-0.104246034,-0.172281227,-0.229794465,-0.276335831,-0.311998845,-0.337372972,-0.353460207,-0.361567086,-0.363185525,-0.359875398,-0.353159404,-0.344437298
4,Reparo,0.043668511,0.042350424,0.040958823,0.039527082,0.038101668,0.036741156,0.035514697,0.034500002,0.033780801,0.033443669,0.033574076,0.034251713,0.0355454,0.037508255,0.040174163,0.04355666,0.047651164,0.052440869,0.057905644,0.064032241,0.070823189,0.078301348,0.08650744,0.095488972,0.105280828,0.115879918,0.127218261,0.139140111,0.151388785,0.163607571,0.175356627,0.186144756,0.195471968,0.202876667,0.207980318,0.21052294,0.21038424,0.207587566,0.202286517,0.194736732,0.185257701,0.174190934,0.161861355,0.148548049,0.134468664,0.119779259,0.104588632,0.088983738,0.073061178,0.056958904,0.040882424,0.025120617,0.01004769,-0.003890283,-0.01620365,-0.026399401,-0.034028397,-0.038733265,-0.040290114,-0.03863802,-0.033891998,-0.026337798,-0.016409641,-0.004654371,0.008312916,0.021856171,0.035363416,0.048285338,0.060164698,0.070655239,-0.149995183,-0.153690802,-0.15727902,-0.160683932,-0.163851788,-0.166767541,-0.16947147,-0.172074479,-0.174770603,-0.177845302,-0.181678225,-0.186739364,-0.193577777,-0.202802403,-0.215054943,-0.230975238,-0.251160106,-0.276117148,-0.30621557,-0.341636688,-0.382327436,-0.427960962,-0.477909073,-0.531231682,-0.586688049,-0.642773146,-0.697779678,-0.749882492,-0.797237981,-0.838087886,-0.8708556,-0.89422442,-0.907190831,-0.909090909,-0.89960283,-0.878731829,-0.846785106,-0.804343064,-0.75223073,-0.691490249,-0.623353103,-0.549209779,-0.470575176,-0.389049487,-0.3062761,-0.223899185,-0.143523942,-0.066681582,0.005200283,0.070822821,0.129038751,0.178875037,0.219557098,0.250534682,0.271507691,0.282448585,0.28361695,0.275561776,0.259108101,0.235326587,0.205486996,0.170998835,0.133344021,0.094007256,0.054409586,0.015849797,-0.020543008,-0.053843636,-0.083351121,-0.10859542,0.042997459,0.042068928,0.041247848,0.040398141,0.039337747,0.03784918,0.03569525,0.032639198,0.028468059,0.023017644,0.016197355,0.008012901,-0.00141485,-0.011836431,-0.022866864,-0.033985929,-0.044545816,-0.053786069,-0.060855587,-0.064841614,-0.064805791,-0.059827449,-0.049053847,-0.031756042,-0.00738726,0.02436138,0.063514706,0.109784369,0.162563023,0.220945024,0.283772475,0.349700889,0.41727535,0.48500679,0.551439161,0.615201356,0.675041746,0.729846862,0.778648244,0.820622357,0.855087847,0.881502889,0.899463596,0.908703174,0.909090909,0.900630372,0.883456925,0.857835423,0.824159371,0.782952604,0.734873605,0.680721291,0.621439606,0.558117171,0.491977841,0.424358593,0.356672754,0.290358955,0.226818904,0.167349452,0.113075967,0.064894338,0.02342793,-0.010996155,-0.03834968,-0.058885434,-0.073101731,-0.08169349,-0.085494888,-0.085418693
5,Reparo,-0.01035654,-0.01207347,-0.013934499,-0.015933789,-0.018051352,-0.020253193,-0.022492723,-0.024713242,-0.026851132,-0.028839314,-0.030610603,-0.032100677,-0.033250596,-0.034008876,-0.034333181,-0.034191542,-0.03356281,-0.032435834,-0.030806776,-0.028674192,-0.026031943,-0.022860803,-0.019120361,-0.014743498,-0.009635907,-0.003682749,0.003236494,0.011225474,0.020343131,0.030574673,0.04180671,0.053811963,0.06624787,0.078671042,0.090566448,0.101387098,0.1105977,0.117714811,0.122336784,0.124159085,0.122973907,0.118656738,0.111145767,0.100421971,0.086497882,0.069421139,0.049295383,0.026316589,0.000818359,-0.026683907,-0.055462213,-0.084570804,-0.112876373,-0.139128118,-0.162064388,-0.180543684,-0.193679808,-0.200956671,-0.202299813,-0.198089471,-0.189112146,-0.176460453,-0.161400884,-0.145233266,-0.129163945,-0.114208453,-0.10113124,-0.090422367,-0.082305442,-0.076768158,-0.147792777,-0.149038681,-0.150286902,-0.151421841,-0.152312187,-0.152825528,-0.152846276,-0.152295637,-0.151152055,-0.149470389,-0.147398209,-0.14518776,-0.143202537,-0.141917715,-0.14191393,-0.143864108,-0.148513033,-0.15664944,-0.16907042,-0.186538163,-0.209729375,-0.23917834,-0.275215505,-0.317904764,-0.366984251,-0.421817242,-0.481361248,-0.544163885,-0.608392897,-0.671904249,-0.732346759,-0.78729513,-0.834397408,-0.871519486,-0.896869703,-0.909090909,-0.907314119,-0.89117511,-0.86080076,-0.81677438,-0.76008871,-0.692092816,-0.614436212,-0.529011703,-0.437897881,-0.343302791,-0.247510743,-0.152833784,-0.061567448,0.024052406,0.101897406,0.170005726,0.226657024,0.270462902,0.300465495,0.31622977,0.317910785,0.30627772,0.282682638,0.248972309,0.207352884,0.160226188,0.110020306,0.05903545,0.009320219,-0.037414267,-0.079841794,-0.117034332,-0.148447885,-0.17388807,-0.110352508,-0.113478352,-0.116221714,-0.118560553,-0.120524453,-0.122200901,-0.123736636,-0.125333224,-0.127236574,-0.129720727,-0.133066917,-0.137539388,-0.143359744,-0.150681656,-0.159567519,-0.16996825,-0.181706975,-0.194466855,-0.207783106,-0.221039215,-0.233467788,-0.244157143,-0.252065756,-0.256047478,-0.254890825,-0.247374924,-0.232342681,-0.208788309,-0.175952142,-0.133411673,-0.081155442,-0.019626949,0.050270305,0.127208905,0.209509376,0.295236106,0.382302391,0.468570337,0.551935331,0.63039037,0.702070821,0.765283681,0.818526514,0.860500556,0.890121037,0.906526753,0.909090909,0.897436153,0.871457427,0.831355778,0.77768357,0.711396609,0.633902465,0.547088839,0.453313448,0.355339918,0.256212956,0.159079217,0.06697406,-0.017395717,-0.091840565,-0.154821448,-0.205512705,-0.243793508,-0.270178771,-0.285707368,-0.291807306,-0.290155067,-0.282541875,-0.27075494
6,Reparo,-0.207919597,-0.211394689,-0.214996462,-0.218618723,-0.222145675,-0.225463892,-0.228475554,-0.23111162,-0.233343675,-0.235193434,-0.236739239,-0.238119253,-0.239531183,-0.241228277,-0.243511032,-0.246713613,-0.251183832,-0.257255712,-0.265214588,-0.275256199,-0.287443206,-0.301664616,-0.317605115,-0.334731883,-0.352305491,-0.369418889,-0.385064323,-0.398222826,-0.407965747,-0.413553951,-0.414518968,-0.41071251,-0.402315962,-0.389808848,-0.373902806,-0.355453536,-0.335366083,-0.314508337,-0.293644353,-0.273394096,-0.25422088,-0.236443091,-0.220263433,-0.205807249,-0.193161293,-0.182405521,-0.173632548,-0.16695208,-0.162480319,-0.160316874,-0.160513662,-0.16304158,-0.167761195,-0.174403402,-0.182564781,-0.191720547,-0.201255466,-0.210510361,-0.218839094,-0.225668784,-0.230554925,-0.233223335,-0.233592678,-0.231774248,-0.228049404,-0.222828488,-0.216597827,-0.209862702,-0.203094135,-0.196685883,-0.238196114,-0.239807507,-0.241835387,-0.243994891,-0.245954083,-0.247363438,-0.247891891,-0.247266843,-0.245314727,-0.241998351,-0.237447218,-0.231977488,-0.226099069,-0.220508364,-0.216066392,-0.213763008,-0.214668845,-0.219877085,-0.230437424,-0.247284573,-0.271163633,-0.302554907,-0.341601515,-0.388044553,-0.441172417,-0.499792593,-0.562234859,-0.626393512,-0.689812347,-0.749809995,-0.803636011,-0.848641757,-0.882446656,-0.903080973,-0.909090909,-0.899599063,-0.874321044,-0.833545181,-0.778085557,-0.709218907,-0.628613977,-0.538259056,-0.440390619,-0.337424153,-0.231887333,-0.126355579,-0.023390167,0.074520923,0.165019532,0.245931846,0.315322064,0.371546435,0.413308344,0.439713672,0.450323579,0.445199422,0.424932489,0.390650274,0.343991827,0.287047513,0.222263128,0.152313815,0.079958378,0.007888154,-0.061414473,-0.125794654,-0.18351156,-0.233288794,-0.274329709,-0.306302362,-0.08866754,-0.08718144,-0.085068017,-0.082322528,-0.079032506,-0.075381956,-0.071646,-0.068175106,-0.065369108,-0.063642374,-0.063382656,-0.06490703,-0.06841886,-0.073969733,-0.081429781,-0.090468943,-0.100550504,-0.110937101,-0.120708486,-0.128789877,-0.133989872,-0.135047508,-0.130688682,-0.119692445,-0.100966971,-0.073633042,-0.037109891,0.008805111,0.063873965,0.127384201,0.198152674,0.274570752,0.35468777,0.436322997,0.517191813,0.595030632,0.667707242,0.73330782,0.79019721,0.837053731,0.872882756,0.897014474,0.909090909,0.909046217,0.897083131,0.873647629,0.839403472,0.795208179,0.74209173,0.681238818,0.613974413,0.541751051,0.46613477,0.388785439,0.311426894,0.235803087,0.163618579,0.096464971,0.035738675,-0.01744113,-0.062303321,-0.098473381,-0.125990973,-0.145292215,-0.157157884,-0.162634021,-0.16293539,-0.159343955,-0.153114034,-0.145393349
7,Reparo,0.287140346,0.285238173,0.283137661,0.280847207,0.27838979,0.275801627,0.273128789,0.270421829,0.267728798,0.265087334,0.262516704,0.260010711,0.257532288,2.55E-01,0.252338507,0.249377207,0.245956206,0.241880073,0.236935159,0.230899191,0.223554223,0.214703745,0.204194237,0.191940419,0.17795211,0.162359101,0.145429313,0.127575029,0.109342526,0.091382307,0.074400099,0.059092609,0.046075868,0.035816799,0.02857949,0.024395869,0.023066324,0.024190186,0.02722034,0.031532109,0.036494762,0.041534773,0.046182776,0.050099992,0.053083867,0.055055918,0.056036907,0.056115288,0.055414587,0.054064206,0.052176559,0.049831839,0.047070381,0.043891759,0.040259354,0.036109125,0.031361458,0.025935061,0.019761912,0.012802034,0.005056683,-0.003421743,-0.012524758,-0.022089224,-0.031905927,-0.041735067,-0.05132726,-0.060447533,-0.068898968,-0.076542431,-0.122499053,-0.122654039,-0.123286619,-0.124416399,-0.126006698,-0.12796262,-0.130135278,-0.132332685,-0.134337218,-0.135928877,-0.136912848,-0.137149334,-0.136583192,-0.135270789,-0.133401588,-0.131312277,-0.12949171,-0.128575414,-0.129328946,-0.132619871,-0.139378627,-0.150549027,-0.1670297,-0.189608338,-0.218891399,-0.25523286,-0.298666873,-0.34885067,-0.405025345,-0.466002827,-0.530186501,-0.59563009,-0.660134374,-0.721374898,-0.777047519,-0.825014341,-0.863431876,-0.890846635,-0.906249861,-0.909090909,-0.89925557,-0.87701984,-0.842990612,-0.798043092,-0.743261547,-0.679886686,-0.609270387,-0.532837171,-0.452051497,-0.368390277,-0.283320409,-0.198281258,-0.114671777,-0.033841397,0.042916818,0.114372774,0.179367989,0.236828466,0.285783568,0.325391895,0.354974146,0.374051604,0.382387413,0.380026284,0.367327007,0.344981522,0.314014676,0.275760364,0.231812582,0.183953422,-0.00054855,-0.002128112,-0.003586655,-0.004813738,-0.005714106,-0.006222669,-0.006318724,-0.006037692,-0.005478602,-0.00480578,-0.004243691,-0.004064521,-0.004568912,-0.006061042,-0.008819863,-0.013068725,-0.018945627,-0.026476166,-0.035550812,-0.045907663,-0.057121429,-0.068599219,-0.079583744,-0.089164982,-0.096301896,-0.099856274,-0.09864086,-0.091483068,-0.077303629,-0.055206245,-0.024570465,0.014863665,0.062932544,0.119020103,0.182071295,0.250649351,0.323030152,0.397320302,0.471581905,0.543947458,0.612712231,0.676397494,0.733784051,0.783920208,0.826110853,0.859894701,0.88501569,0.901392803,0.909090909,0.908294038,0.899281876,0.882410078,0.858094969,0.826803218,0.789046855,0.745383682,0.696422587,0.642832668,0.585354377,0.524810232,0.462112076,0.398261519,0.334340277,0.271487823,0.210865166,0.153605699,0.100756576,0.053216584,0.011678181,-0.023418105
8,Reparo,-0.036509865,-0.043643947,-0.050565575,-0.057166191,-0.063350214,-0.069048168,-0.074228558,-0.078907297,-0.083153852,-0.087093721,-0.090907145,-0.094824061,-0.099115148,-0.104078513,-0.110021392,-0.117236277,-0.125971526,-0.13639759,-0.148571546,-0.162404226,-0.177635476,-0.193823525,-0.21035371,-0.226469692,-0.241326985,-0.254064567,-0.263886377,-0.270141622,-0.272391961,-0.270455275,-0.264419646,-0.254626461,-0.241626927,-0.226120325,-0.208884252,-0.190706734,-0.172327785,-0.154394839,-0.137433211,-0.12183026,-0.107830539,-0.095538985,-0.084929785,-0.075859592,-0.068084765,-0.061282906,-0.055079008,-0.049076017,-0.042888715,-0.03617875,-0.028687828,-0.020265547,-0.010888481,-0.000667751,0.010156581,0.021234454,0.032136736,0.042395269,0.051548011,0.059184455,0.064986374,0.068759323,0.070451306,0.070156552,0.068104063,0.064632587,0.060155355,0.055119286,0.049963967,0.045085502,-0.212630585,-0.219166204,-0.22525178,-0.230613963,-0.235003728,-0.23823203,-0.240206028,-0.240962504,-0.24069504,-0.239771809,-0.238741355,-0.238324562,-0.239391813,-0.242925308,-0.249967349,-0.261556223,-0.278652122,-0.302056246,-0.332327135,-0.369699306,-0.414010532,-0.464645515,-0.520504717,-0.58000722,-0.641134779,-0.701520335,-0.758578184,-0.80966588,-0.85226135,-0.884134743,-0.903494447,-0.909090909,-0.90026917,-0.876969527,-0.839683161,-0.789374523,-0.727384052,-0.655323977,-0.574977396,-0.488207667,-0.396882143,-0.302811862,-0.207707027,-0.113146937,-0.020562299,0.068772453,0.153739245,0.233371043,0.306842993,0.373461537,0.432652783,0.483951216,0.526989761,0.561492109,0.587268044,0.604212297,0.612307114,0.611628441,0.602355232,0.584781134,0.559327392,0.526555444,0.487177223,0.442060754,0.392228446,0.338845584,0.283197274,0.226653244,0.170621607,0.116494346,-0.11886975,-0.12189765,-0.124034592,-0.125479891,-0.126528512,-0.127554466,-0.128983943,-0.131259562,-0.134798045,-0.139944435,-0.146926349,-0.15581177,-0.166473579,-0.178563467,-0.19149721,-0.204452771,-0.216382283,-0.226038869,-0.232019356,-0.23282395,-0.226933591,-0.212904491,-0.189476943,-0.155691985,-0.111005424,-0.055385267,0.010622822,0.085875669,0.168666599,0.256813459,0.347791831,0.438897101,0.527415002,0.610780499,0.686708913,0.753289564,0.809039003,0.852916681,0.884309755,0.902995613,0.909090909,0.902995065,0.885334653,0.856913308,0.818669839,0.771645371,0.716958686,0.655787673,0.589354177,0.518909489,0.445718277,0.371039771,0.296106114,0.222098865,0.150125379,0.081197118,0.016211784,-0.044059364,-0.098978548,-0.148043332,-0.190884646,-0.227262856,-0.257063797,-0.280296183,-0.297090873,-0.307701267,-0.312503029,-0.311990648,-0.306768371,-0.297533724
9,Reparo,0.070144357,0.068578184,0.067110504,0.065787918,0.064644238,0.063694287,0.062928846,0.062311222,0.061775687,0.061227761,0.060546185,0.059586504,0.058186366,0.056172949,0.053373163,0.049627187,0.044805522,0.038828863,0.031689,0.023467817,0.014350664,0.004630243,-0.005302132,-0.014979374,-0.023894699,-0.031547409,-0.037492491,-0.041386663,-0.043023452,-0.042351379,-0.039472279,-0.034620409,-0.028126539,-0.020373769,-0.011752829,-0.002623961,0.006709494,0.016013453,0.025121885,0.033924937,0.042350766,0.050345916,0.057858491,0.064827036,0.071176264,0.076819057,0.081662865,0.085618012,0.088605441,0.090562118,0.091443209,0.091221207,0.089883012,0.087426503,0.083858287,0.079194044,0.073462213,0.066710875,0.059016613,0.050493246,0.041297792,0.031631091,0.021731268,0.011859616,0.002280145,-0.006764271,-0.015075138,-0.022516724,-0.029026064,-0.034612748,-0.026373842,-0.02777209,-0.028739025,-0.028988767,-0.028268976,-0.026397046,-0.023296068,-0.019027362,-0.013816535,-0.0080703,-0.002381948,0.00247597,0.005572417,0.005852019,0.002181854,-0.006590454,-0.021569205,-0.043735986,-0.073870881,-0.112473207,-0.159686543,-0.215234158,-0.278372308,-0.347869751,-0.422021553,-0.49870308,-0.575465781,-0.649670246,-0.718645324,-0.779856464,-0.831063695,-0.870450789,-0.896712084,-0.909090909,-0.907371413,-0.891832075,-0.86317277,-0.822427901,-0.770876417,-0.709956613,-0.641190648,-0.5661214,-0.486262843,-0.403064386,-0.317889129,-0.232005503,-0.146590946,-0.062745326,0.018489216,0.096106115,0.169114453,0.236525631,0.297350365,0.350608542,0.395352931,0.430706019,0.455907542,0.470368817,0.473728946,0.465907312,0.447146667,0.418041339,0.379545776,0.332959764,0.279888464,0.222177739,0.161828152,0.100893906,0.04137536,-0.014885043,-0.061458921,-0.059810899,-0.057632603,-0.055110737,-0.052522524,-0.050223567,-0.048626715,-0.048172977,-0.049296359,-0.052385167,-0.057742595,-0.065549462,-0.075831616,-0.088434009,-0.103002857,-0.118976732,-0.135587109,-0.151868868,-0.166681521,-0.178742467,-0.186673943,-0.189065242,-0.184550648,-0.171901246,-0.150125287,-0.11856791,-0.076997766,-0.025666791,0.034668962,0.102774637,0.17700804,0.255429354,0.33593476,0.416396236,0.494790206,0.569301416,0.638394076,0.700848294,0.755764898,0.802544967,0.840851895,0.870563762,0.891722825,0.904487525,0.909090909,0.905808011,0.894933549,0.876770365,0.851628202,0.819831788,0.781736537,0.737749655,0.688353893,0.634130791,0.575780047,0.514131765,0.450148766,0.384916958,0.319622779,0.255517844,0.19387211,0.13591794,0.082788617,0.035455895,-0.005327824,-0.039076596,-0.06560138,-0.085019134,-0.097738122,-0.104420072
